"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"hsa-mir-1266" 11.7763302145245 -0.10965885455154 0.158706363059067 -0.690954366528626 0.489594218906857 0.749474340480335
"hsa-mir-1269a" 656.894835006401 0.226089747314541 0.514660065486895 0.439299184988539 0.660444764669406 0.866733807386968
"hsa-mir-1269b" 22.1586318645227 -3.00071529659091 0.762274223575755 -3.93652993081 8.2668313774896e-05 0.00448062260659937
"hsa-mir-127" 518.343989454948 -0.428364482289344 0.176806447502078 -2.42278767737986 0.0154019256342038 0.114354023201897
"hsa-mir-1270" 43.7336692961271 0.443822658055951 0.195272805851988 2.27283392646264 0.02303618972926 0.141881986741579
"hsa-mir-1271" 27.5248320666169 -0.0159998977259689 0.165834521501576 -0.0964811040614172 0.923138480682447 0.968636873772657
"hsa-mir-1275" 0.597016565511667 0.158812358094202 0.36129246287263 0.439567315718374 0.660250517287024 0.866733807386968
"hsa-mir-1277" 5.0151219614991 0.235859266007606 0.159476923928843 1.47895545134069 0.139152221534175 0.432849754064886
"hsa-mir-128-1" 115.79627602725 -0.234196691545058 0.10394375509453 -2.25310978357547 0.0242522277520092 0.146052304906544
"hsa-mir-128-2" 79.1764805831678 -0.0157304711360111 0.113913571291606 -0.138091282343724 0.890168275451512 0.968636873772657
"hsa-mir-1287" 50.2324802405079 0.0941205087373808 0.0897221873677154 1.0490215575289 0.29416819674017 0.627713238713276
"hsa-mir-1288" 0.86369226798849 0.0790957979053484 0.24614566697577 0.321337356359535 0.747954749984728 0.915511203315947
"hsa-mir-129-1" 8.10608023063702 -1.48647957042658 0.397752902183308 -3.73719352459061 0.000186085697889801 0.00650083957484878
"hsa-mir-129-2" 8.12171252185624 -1.13279544573181 0.383275935843911 -2.95556109787477 0.00312100874078506 0.035241390364698
"hsa-mir-1291" 2.60747803215725 0.23593168788231 0.219568117866228 1.07452616607139 0.282586923763553 0.620443653116082
"hsa-mir-1292" 1.01382864600947 -0.0850370512221482 0.236732420860551 -0.359211682595178 0.719436737638251 0.899435943163116
"hsa-mir-1293" 2.44549143476641 -0.407981165394507 0.449279823480771 -0.908078093144034 0.363836963719834 0.671396245208821
"hsa-mir-1295a" 2.09923302894676 0.197832497346647 0.245950334350488 0.804359538152646 0.421189361880253 0.712678659079649
"hsa-mir-1296" 9.37607226611773 -0.0839723225273068 0.152462641223137 -0.550773106471433 0.581789222122658 0.814805577236384
"hsa-mir-1301" 26.4213378080594 0.0681845324257798 0.0946550675759414 0.720347406345419 0.471311123349457 0.730836231831657
"hsa-mir-1304" 0.724121966612961 -0.993624708539216 0.445047432497653 -2.2326265381712 0.0255735825408932 0.152317381727078
"hsa-mir-1306" 14.9923309304005 0.0225992531863516 0.0996214507022978 0.22685127577479 0.820539390594373 0.942229554453708
"hsa-mir-1307" 2276.92129023195 -0.0555840251828356 0.0912221758202945 -0.609325799160226 0.542308509812882 0.775544095827394
"hsa-mir-130a" 255.716839127204 0.0103680008289578 0.106595260991188 0.0972651197862816 0.922515855004995 0.968636873772657
