"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"hsa-mir-1290" 0.00082227213655162 0.147045048453404 4.52180409950078 0.0325191107836003 0.974058075887274 0.999468981208449
"hsa-mir-1291" 2.47631896911801 -0.0292792162509518 0.200981711804653 -0.14568099748006 0.884173223127229 0.999468981208449
"hsa-mir-1292" 0.967671251723616 0.383339718941101 0.184622815974542 2.07633989828192 0.0378625256644091 0.999468981208449
"hsa-mir-1293" 2.15834116559296 -0.248945002683356 0.394542213335205 -0.630971780126987 0.528058976265794 0.999468981208449
"hsa-mir-1294" 0.358448331337616 -0.220231880274847 0.329642201278553 -0.668093707118364 0.504073778505463 0.999468981208449
"hsa-mir-1295a" 2.04111776962596 -0.0281301994084198 0.218600763137303 -0.12868298813189 0.897608496982516 0.999468981208449
"hsa-mir-1295b" 0.478285349886581 -0.399417374704131 0.336064679425844 -1.1885133998209 0.234631203777831 0.999468981208449
"hsa-mir-1296" 9.65103356348013 -0.210709864625985 0.127829834655953 -1.64836217768019 0.0992783725081237 0.999468981208449
"hsa-mir-1297" 0.00129883607092575 0.143014774316885 4.52180404029772 0.03162781337766 0.974768862613373 0.999468981208449
"hsa-mir-1298" 0.166846485848255 0.161973388400123 0.676102405551171 0.239569312385569 0.810664157201175 0.999468981208449
"hsa-mir-1301" 26.8858591946267 -0.106918448927968 0.0837603927552334 -1.27647979445855 0.201785964949776 0.999468981208449
"hsa-mir-1302-3" 0.0878147968171797 0.0994981311863499 0.868050846517167 0.114622468932046 0.908744369456416 0.999468981208449
"hsa-mir-1303" 0.0689248395615074 0.239836965278897 1.03990228578531 0.2306341360696 0.817599045702066 0.999468981208449
"hsa-mir-1304" 0.792135621864696 -0.378950507170509 0.39174862808319 -0.967330783070506 0.333378699776878 0.999468981208449
"hsa-mir-1305" 0.475535768376203 0.324244216266605 0.396064533848162 0.818665112768994 0.412977506376829 0.999468981208449
"hsa-mir-1306" 15.0124844876714 -0.0658219781303897 0.0862710280013804 -0.762967355962613 0.445482864380584 0.999468981208449
"hsa-mir-1307" 2318.07656585571 0.0642669840807783 0.0793682452408635 0.809731699192083 0.418094395112972 0.999468981208449
"hsa-mir-130a" 243.777617171923 0.0739208708378643 0.0904851462716081 0.816939286542976 0.413963125084672 0.999468981208449
"hsa-mir-130b" 32.1728169909746 -0.0031170720542257 0.10141762976739 -0.0307350118650474 0.975480868913446 0.999468981208449
"hsa-mir-132" 140.744456284126 -0.0141074430831994 0.0826915911591267 -0.170603115570142 0.864535847973019 0.999468981208449
"hsa-mir-1322" 0.0206754231721661 0.0896718250939057 2.74083758704864 0.032716942265253 0.973900313149706 0.999468981208449
"hsa-mir-1323" 0.0101342441722023 0.170129374458642 3.79376948886993 0.044844415286106 0.964231322403698 0.999468981208449
"hsa-mir-133a-1" 9.69080237773791 -0.245251166510691 0.189112749286008 -1.2968515736598 0.194682261495314 0.999468981208449
"hsa-mir-133a-2" 9.04236759335639 -0.1152868894663 0.187101601931185 -0.616172647782578 0.537780578762961 0.999468981208449
"hsa-mir-133b" 1.67019927995776 0.0903299300231101 0.268738976717565 0.336125154327887 0.736776490433612 0.999468981208449
"hsa-mir-134" 293.517272336409 -0.0779659289877356 0.161854578234051 -0.481703575137631 0.630016536001981 0.999468981208449
"hsa-mir-1343" 0.760621707590359 0.118723803974016 0.223793406498658 0.530506263931094 0.595760967165338 0.999468981208449
"hsa-mir-135a-1" 22.6794926994594 0.37106727196751 0.252377199481488 1.47028841246306 0.141483658027289 0.999468981208449
"hsa-mir-135a-2" 24.7735521639884 0.289519602139022 0.25567753983665 1.13236228072279 0.257482155932565 0.999468981208449
"hsa-mir-135b" 36.1142244229189 0.347582485192519 0.187817713491721 1.85063740118335 0.0642217352690908 0.999468981208449
"hsa-mir-136" 36.2093964797081 0.0436559593894486 0.164515204306654 0.265361244715562 0.79073118847374 0.999468981208449
"hsa-mir-137" 0.529061391373802 -0.69819999572372 0.550616003418 -1.26803433134813 0.204785690664307 0.999468981208449
"hsa-mir-138-1" 4.09480118393213 -0.0350092801239903 0.363265228513114 -0.0963738816051493 0.923223635009531 0.999468981208449
"hsa-mir-138-2" 3.03605416683891 -0.130120901057677 0.332287036336403 -0.391591867357546 0.695359797879398 0.999468981208449
"hsa-mir-139" 349.370085779654 -0.193296040588206 0.129792433569512 -1.48927048574588 0.136416156391143 0.999468981208449
"hsa-mir-140" 3820.63085691721 -0.0736239701690091 0.0916391835395891 -0.803411459217145 0.421736953861958 0.999468981208449
"hsa-mir-141" 204.448211700237 -1.10481227186021 0.345071931804215 -3.20168686593453 0.0013662542749594 0.342018986831502
"hsa-mir-142" 7624.00224526763 0.0555376879127609 0.143879387295363 0.386001698761409 0.699495410696195 0.999468981208449
"hsa-mir-143" 188921.068656433 -0.210738834776428 0.118364091514254 -1.78042877768423 0.0750058156222094 0.999468981208449
"hsa-mir-144" 1015.26332359153 -0.402321600708024 0.190093772587213 -2.11643756253742 0.0343076102279894 0.999468981208449
"hsa-mir-145" 6637.5095748433 -0.0558134948610461 0.113823027638683 -0.49035327928738 0.623883931311919 0.999468981208449
"hsa-mir-1468" 30.5451665279599 0.21110588518262 0.120494943846133 1.75198957270932 0.0797756009227421 0.999468981208449
"hsa-mir-1469" 0.000805529777068323 0.147045048454019 4.52180409950078 0.0325191107837363 0.974058075887165 0.999468981208449
"hsa-mir-146a" 234.840021236424 0.0411043584055188 0.12696539374057 0.323744582634129 0.746131414962922 0.999468981208449
"hsa-mir-146b" 1810.86612889341 0.101069176254238 0.16845361305397 0.599982240938085 0.548518071075912 0.999468981208449
"hsa-mir-147a" 0.00201648116829505 0.147045048424888 4.52180409950078 0.0325191107772941 0.974058075892303 0.999468981208449
"hsa-mir-147b" 0.81397103420498 0.0357889616828104 0.291434045875646 0.122802953839104 0.902263135142074 0.999468981208449
"hsa-mir-148a" 69024.4320088301 0.0164803127174813 0.110024561391873 0.149787579327707 0.880932209057624 0.999468981208449
"hsa-mir-148b" 490.840854359913 0.108552574530787 0.0670615989447806 1.618699467935 0.105511941422843 0.999468981208449
"hsa-mir-149" 30.1176908842863 0.149517827795184 0.167657091540273 0.891807357634309 0.372496197343585 0.999468981208449
"hsa-mir-150" 972.205427926466 -0.0952153458822044 0.133966351935332 -0.710740753231576 0.47724490068058 0.999468981208449
"hsa-mir-151a" 4110.93448014998 0.0343610732474963 0.0558537433226607 0.615197320777522 0.538424416946915 0.999468981208449
"hsa-mir-151b" 10.7559496182048 -0.089756966678446 0.111587222108132 -0.804365992653429 0.421185635316358 0.999468981208449
"hsa-mir-152" 573.498321403514 0.174586359009689 0.0925913196452436 1.88555859964631 0.059354460779458 0.999468981208449
"hsa-mir-153-1" 1.64971544805359 -0.189179225743775 0.237698371568234 -0.795879351194751 0.426102164134244 0.999468981208449
"hsa-mir-153-2" 25.7705037290922 -0.07949377455462 0.164492516589277 -0.483266814824828 0.628906299588277 0.999468981208449
"hsa-mir-1537" 0.749817806733169 -0.345941621718603 0.28377221684687 -1.21908207069222 0.222813044203041 0.999468981208449
"hsa-mir-1538" 0.329070320699313 0.0754424832963085 0.30706534516078 0.245688692928883 0.805923225700888 0.999468981208449
"hsa-mir-1539" 0.0499974493512232 0.10731593753837 1.3328487437348 0.0805162161444205 0.935826699488354 0.999468981208449
"hsa-mir-154" 6.28035978885796 0.0484478349451056 0.207734724266841 0.233219723453037 0.815590790988449 0.999468981208449
"hsa-mir-155" 1550.16815693062 -0.0973047813197959 0.182041659725674 -0.534519304352797 0.592982297159936 0.999468981208449
"hsa-mir-1587" 0.000410604661235596 0.148775818859389 4.52180412497565 0.0329018716307599 0.97375284025983 0.999468981208449
"hsa-mir-15a" 361.937341303117 -0.0810250816022572 0.067664362196239 -1.19745577985749 0.231128953428836 0.999468981208449
"hsa-mir-15b" 358.734169200251 0.0107955993345206 0.0761777379628669 0.14171593464462 0.887304387951725 0.999468981208449
"hsa-mir-16-1" 896.116975572234 -0.0115585362666448 0.076054826894055 -0.15197636676954 0.879205575696745 0.999468981208449
"hsa-mir-16-2" 901.600607326902 -0.0221285861366396 0.076732192468466 -0.288387252139754 0.773050324744897 0.999468981208449
"hsa-mir-17" 971.026049770802 -0.0117490278400128 0.0626995133066537 -0.187386268575166 0.851357788005469 0.999468981208449
"hsa-mir-181a-1" 2165.37591294922 -0.106020897143224 0.0825822395262012 -1.28382201489688 0.19920423880983 0.999468981208449
"hsa-mir-181a-2" 3774.27650502468 -0.0732420080669643 0.0724250187643603 -1.01128048451409 0.311882203802565 0.999468981208449
"hsa-mir-181b-1" 430.022564756368 0.0491627997976295 0.0921145180896076 0.533713911956904 0.593539482515546 0.999468981208449
"hsa-mir-181b-2" 390.764810242749 0.0559135919137568 0.0956498162570112 0.584565596691967 0.558839846079406 0.999468981208449
"hsa-mir-181c" 126.619226840107 -0.175267469681607 0.119962730384855 -1.46101600988346 0.144011047856923 0.999468981208449
"hsa-mir-181d" 28.0431918659082 -0.152040464164227 0.131009823704553 -1.16052720219746 0.245834225166797 0.999468981208449
"hsa-mir-182" 15888.7920125526 0.497887350006062 0.214926929753821 2.31654242014413 0.0205286710870918 0.999468981208449
"hsa-mir-1825" 0.00450397067156067 0.234976628442799 4.52180170424454 0.05196526601824 0.958556369704594 0.999468981208449
"hsa-mir-183" 4232.39183557848 0.442998545686142 0.216935482458271 2.04207509378442 0.0411440830156913 0.999468981208449
"hsa-mir-184" 4.18123614687286 -0.38543955752079 0.501909052872499 -0.767947012142664 0.442518665755431 0.999468981208449
"hsa-mir-185" 125.42694371141 0.0124869217601833 0.0940246104657207 0.132804823102519 0.894347739866599 0.999468981208449
"hsa-mir-186" 718.956553869987 0.00128765169106178 0.0586791941588316 0.0219439225354116 0.982492688082872 0.999468981208449
"hsa-mir-187" 50.3175133371543 -0.307901338564908 0.306494138618894 -1.0045912784902 0.315093698583239 0.999468981208449
"hsa-mir-188" 12.0752106006606 -0.0227299022419589 0.163041232118497 -0.139411987670941 0.889124600073341 0.999468981208449
"hsa-mir-18a" 17.362543685043 0.198088460906251 0.114416564834863 1.73129180370125 0.0833997325706867 0.999468981208449
"hsa-mir-18b" 1.18377739485908 0.0983903853251145 0.227997286765969 0.431541913154908 0.666074383815813 0.999468981208449
"hsa-mir-1908" 0.0408972463782988 0.136495174095472 1.44487246943302 0.0944686655625975 0.924736872362272 0.999468981208449
"hsa-mir-1909" 0.0458850617727771 0.0261907471622274 1.29844864557854 0.0201707994008171 0.983907121847583 0.999468981208449
"hsa-mir-190a" 36.4832440480928 -0.0660384233728343 0.105114827536127 -0.628250313688027 0.529839974998766 0.999468981208449
"hsa-mir-190b" 0.566902096973953 0.0361372068102399 0.301462861310788 0.119872831608882 0.904583886493779 0.999468981208449
"hsa-mir-191" 1038.10834920367 0.0292070851133061 0.0700613641795002 0.416878624265384 0.676767189404372 0.999468981208449
"hsa-mir-1910" 0.416072801472943 0.114551143968454 0.374062163820267 0.306235580734903 0.75942528338955 0.999468981208449
"hsa-mir-1911" 0.171693580224861 -0.189246116832028 0.824561078234321 -0.229511338610926 0.818471508876711 0.999468981208449
"hsa-mir-1912" 0.0337429408653748 -0.00865546013310437 1.4123624987487 -0.00612835595732172 0.995110310005376 0.999468981208449
"hsa-mir-1913" 0.0569252211674487 0.166418240191302 1.15913417920163 0.143571161283437 0.88583911464607 0.999468981208449
"hsa-mir-1914" 0.0946301793847727 0.0350622064080809 0.753305257142693 0.0465444865486174 0.962876277348204 0.999468981208449
"hsa-mir-1915" 0.0618519513513021 0.16812524443923 1.00073659131667 0.168001495996092 0.866582102173034 0.999468981208449
"hsa-mir-192" 25683.4520164165 -0.0690713343757779 0.162613222066886 -0.424758414462554 0.67101279570844 0.999468981208449
"hsa-mir-193a" 555.391091400873 -0.0728121318477727 0.0828614828427121 -0.87872108185639 0.379552525076299 0.999468981208449
"hsa-mir-193b" 123.592440589077 0.185918080978783 0.151794209269904 1.22480351439628 0.220649260518154 0.999468981208449
"hsa-mir-194-1" 3637.75726680827 -0.0346724783139231 0.154433134390217 -0.224514502349695 0.822356983684503 0.999468981208449
"hsa-mir-194-2" 4032.43378811928 -0.0406109694758968 0.154573602078303 -0.262729010192339 0.792759455157972 0.999468981208449
"hsa-mir-195" 148.30510572351 -0.141599208059115 0.113905186475261 -1.24313222637908 0.213819112112433 0.999468981208449
"hsa-mir-196a-1" 425.445777405483 0.136604614359435 0.0961415583319077 1.42086956701739 0.155354681784213 0.999468981208449
"hsa-mir-196a-2" 560.607208071351 0.10673438383415 0.0891400886180443 1.19737803146568 0.231159242376769 0.999468981208449
"hsa-mir-196b" 3263.91152021567 -0.0266961141988698 0.15094491869756 -0.176859972692153 0.859618380077943 0.999468981208449
"hsa-mir-197" 670.229006863403 -0.152826206973258 0.0660613776896023 -2.31339721207953 0.0207008102340231 0.999468981208449
"hsa-mir-1972-1" 0.00105739886241248 0.147045048445716 4.52180409950078 0.0325191107819002 0.974058075888629 0.999468981208449
"hsa-mir-1976" 19.2199691173213 -0.0885319625705941 0.0928863284176093 -0.953121563515372 0.34052848171346 0.999468981208449
"hsa-mir-198" 0.0510583885724123 0.122347192941131 1.36396193410705 0.0896998588316387 0.928525728127255 0.999468981208449
"hsa-mir-199a-1" 1223.08723987728 0.11081885530253 0.142190845398399 0.779367018966877 0.435763546141156 0.999468981208449
"hsa-mir-199a-2" 2025.57192625287 0.110908354891485 0.141465862578472 0.783993769733411 0.433043766060328 0.999468981208449
"hsa-mir-199b" 2432.98441258896 0.128821891899876 0.142862222146708 0.901721182578178 0.367204997628677 0.999468981208449
